"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"가양1동209",1,서울특별시 강서구 강서로76길 29,서울특별시 강서구 가양동 81-1,37.5691176713,126.8432748661,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동210",1,서울특별시 강서구 강서로76길 29,서울특별시 강서구 가양동 81-1,37.5691176713,126.8432748661,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동211",1,서울특별시 강서구 강서로76길 29,서울특별시 강서구 가양동 81-1,37.5691176713,126.8432748661,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동212",1,서울특별시 강서구 허준로 16-9,서울특별시 강서구 가양동 1462,37.5699844755,126.8441273344,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동213",1,서울특별시 강서구 허준로 16-9,서울특별시 강서구 가양동 1462,37.5699844755,126.8441273344,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동214",1,서울특별시 강서구 허준로 16-9,서울특별시 강서구 가양동 1462,37.5699844755,126.8441273344,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동215",1,서울특별시 강서구 허준로 16-9,서울특별시 강서구 가양동 1462,37.5699844755,126.8441273344,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동216",1,서울특별시 강서구 허준로 12,서울특별시 강서구 가양동 1458-11,37.5704427974,126.8430965226,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동217",1,서울특별시 강서구 강서로 502-9,서울특별시 강서구 가양동 145-1,37.5702741228,126.8426163608,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동218",1,서울특별시 강서구 강서로 502-9,서울특별시 강서구 가양동 145-1,37.5702741228,126.8426163608,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동219",1,서울특별시 강서구 강서로76길 9-18,서울특별시 강서구 가양동 148-7,37.5701682007,126.8421700273,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동220",1,서울특별시 강서구 강서로 506,서울특별시 강서구 가양동 1458,37.5706080809,126.8420462813,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동221",1,서울특별시 강서구 강서로76길 9-18,서울특별시 강서구 가양동 148-7,37.5701682007,126.8421700273,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동222",1,서울특별시 강서구 강서로76길 9-10,서울특별시 강서구 가양동 146-5,37.5700599505,126.8424093243,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동223",1,서울특별시 강서구 강서로 498,서울특별시 강서구 가양동 151-1,37.5697365483,126.8419785069,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동224",1,서울특별시 강서구 양천로 349-5,서울특별시 강서구 가양동 150-36,37.5686337622,126.8418673039,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동225",1,서울특별시 강서구 양천로26길 107,서울특별시 강서구 마곡동 222-11,37.5728711605,126.8224883094,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동226",1,서울특별시 강서구 양천로30길 14,서울특별시 강서구 마곡동 326-9,37.5725938709,126.8225723953,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동227",1,서울특별시 강서구 양천로30길 14,서울특별시 강서구 마곡동 326-9,37.5725938709,126.8225723953,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동228",1,서울특별시 강서구 양천로30길 11,서울특별시 강서구 마곡동 222-22,37.5726874871,126.8228743021,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동229",1,서울특별시 강서구 양천로30길 14,서울특별시 강서구 마곡동 326-9,37.5725938709,126.8225723953,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동230",1,서울특별시 강서구 양천로30길 27,서울특별시 강서구 마곡동 326-11,37.5721248955,126.8228670314,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동231",1,서울특별시 강서구 양천로30길 32,서울특별시 강서구 마곡동 326-19,37.5718422126,126.8225996480,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동232",1,서울특별시 강서구 방화대로34길 120,서울특별시 강서구 마곡동 327-53,37.5711859313,126.8229616240,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동233",1,서울특별시 강서구 방화대로34길 120,서울특별시 강서구 마곡동 327-53,37.5711859313,126.8229616240,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동234",1,서울특별시 강서구 방화대로34길 120,서울특별시 강서구 마곡동 327-53,37.5711859313,126.8229616240,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동235",1,서울특별시 강서구 방화대로34길 120,서울특별시 강서구 마곡동 327-53,37.5711859313,126.8229616240,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동236",1,서울특별시 강서구 방화대로34길 120,서울특별시 강서구 마곡동 327-53,37.5711859313,126.8229616240,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동237",1,서울특별시 강서구 양천로30길 49,서울특별시 강서구 마곡동 327-37,37.5710539381,126.8227830855,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동238",1,서울특별시 강서구 양천로30길 54,서울특별시 강서구 방화동 197-9,37.5708137454,126.8225513754,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동239",1,서울특별시 강서구 방화대로34길 120,서울특별시 강서구 마곡동 327-53,37.5711859313,126.8229616240,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동240",1,서울특별시 강서구 양천로30가길 7,서울특별시 강서구 마곡동 327-46,37.5707639936,126.8232006748,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동241",1,서울특별시 강서구 양천로30가길 11,서울특별시 강서구 마곡동 328,37.5706325021,126.8233568567,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동243",1,서울특별시 강서구 양천로30가길 19-8,서울특별시 강서구 마곡동 342-1,37.5702538347,126.8241552142,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동244",1,서울특별시 강서구 양천로30가길 19-6,서울특별시 강서구 마곡동 342-3,37.5701838921,126.8240776133,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동245",1,서울특별시 강서구 양천로30길 77,서울특별시 강서구 마곡동 716,37.5701195547,126.8232289122,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동246",1,서울특별시 강서구 양천로30길 77,서울특별시 강서구 마곡동 716,37.5701195547,126.8232289122,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동247",1,서울특별시 강서구 양천로30길 77,서울특별시 강서구 마곡동 716,37.5701195547,126.8232289122,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동248",1,서울특별시 강서구 양천로30길 77,서울특별시 강서구 마곡동 716,37.5701195547,126.8232289122,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동249",1,서울특별시 강서구 양천로30길 73-5,서울특별시 강서구 마곡동 327-41,37.5702495832,126.8228782645,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동250",1,서울특별시 강서구 양천로30길 61,서울특별시 강서구 마곡동 327-43,37.5702499913,126.8227899709,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동251",1,서울특별시 강서구 양천로30길 73-5,서울특별시 강서구 마곡동 327-41,37.5702495832,126.8228782645,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동252",1,서울특별시 강서구 양천로30길 77,서울특별시 강서구 마곡동 716,37.5701195547,126.8232289122,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동253",1,서울특별시 강서구 양천로30길 77,서울특별시 강서구 마곡동 716,37.5701195547,126.8232289122,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동254",1,서울특별시 강서구 양천로30길 77,서울특별시 강서구 마곡동 716,37.5701195547,126.8232289122,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동255",1,서울특별시 강서구 양천로30길 93,서울특별시 강서구 마곡동 348-6,37.5690174294,126.8228489220,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동256",1,서울특별시 강서구 양천로30길 103,서울특별시 강서구 마곡동 348-3,37.5686106635,126.8228109469,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동257",1,서울특별시 강서구 양천로30길 103-7,서울특별시 강서구 마곡동 349-3,37.5686683227,126.8229881841,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동258",1,서울특별시 강서구 양천로30길 123-9,서울특별시 강서구 마곡동 422,37.5687564335,126.8234049799,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동259",1,서울특별시 강서구 양천로30길 117-20,서울특별시 강서구 마곡동 357-6,37.5683563893,126.8232827707,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동260",1,서울특별시 강서구 양천로30길 117-18,서울특별시 강서구 마곡동 358-6,37.5682501959,126.8233054337,,건축물,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동261",1,서울특별시 강서구 양천로30길 117-12,서울특별시 강서구 마곡동 358-7,37.5680582135,126.8231981281,,건축물,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동262",1,서울특별시 강서구 양천로30길 109,서울특별시 강서구 마곡동 348-23,37.5683757933,126.8228236149,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동263",1,서울특별시 강서구 양천로30길 123,서울특별시 강서구 마곡동 359-3,37.5678460525,126.8230933611,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동268",1,서울특별시 강서구 양천로30길 22,서울특별시 강서구 마곡동 326-17,37.5721720262,126.8225728301,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동269",1,서울특별시 강서구 양천로30길 123-9,서울특별시 강서구 마곡동 422,37.5687564335,126.8234049799,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동270",1,서울특별시 강서구 양천로30길 123-9,서울특별시 강서구 마곡동 422,37.5687564335,126.8234049799,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동271",1,서울특별시 강서구 양천로30길 123-9,서울특별시 강서구 마곡동 422,37.5687564335,126.8234049799,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동272",1,서울특별시 강서구 양천로47길 104,서울특별시 강서구 마곡동 5-37,37.5749343091,126.8370849774,,건축물,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동273",1,서울특별시 강서구 강서로76길 29,서울특별시 강서구 가양동 81-1,37.5691176713,126.8432748661,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동274",1,서울특별시 강서구 양천로49길 49-6,서울특별시 강서구 가양동 251-5,37.5709015327,126.8401037734,,통신주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동275",1,서울특별시 강서구 양천로49길 7,서울특별시 강서구 가양동 179-3,37.5690978899,126.8406799375,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동276",1,서울특별시 강서구 강서로 527,서울특별시 강서구 가양1동 1456-12,37.5725027763,126.8420421666,,통신주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동277",1,서울특별시 강서구 양천로53길 66,서울특별시 강서구 가양1동 1497,37.5673236869,126.8485805016,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동278",1,서울특별시 강서구 양천로47길 118,서울특별시 강서구 가양1동 429,37.5756401883,126.8368535227,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동279",1,서울특별시 강서구 강서로74길 8,서울특별시 강서구 가양동 161-3,37.5676454165,126.8414982377,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동280",1,서울특별시 강서구 양천로47길 60-32,서울특별시 강서구 가양동 7-6,37.5735036788,126.8377156778,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동281",1,서울특별시 강서구 양천로49길 28,서울특별시 강서구 가양1동 277-1,,,,한전주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동282",1,서울특별시 강서구 강서로76길 10-3,서울특별시 강서구 가양동146-8,37.5692323600,126.8423891083,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동283",1,서울특별시 강서구 양천로 400-12,서울특별시 강서구 가양동 54-6,37.5653273904,126.8457565352,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동284",1,서울특별시 강서구 양천로 400-12,서울특별시 강서구 가양동 54-11,37.5653273904,126.8457565352,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동285",1,서울특별시 강서구 양천로 400-12,서울특별시 강서구 가양동 54-6,37.5653273904,126.8457565352,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동286",1,서울특별시 강서구 양천로 400-12,서울특별시 강서구 가양동 54-6,37.5653273904,126.8457565352,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동287",1,서울특별시 강서구 양천로47길 80-10,,37.5740033617,126.8377751562,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
"가양1동288",1,서울특별시 강서구 양천로 400-12,서울특별시 강서구 가양동 54-6,37.5653273904,126.8457565352,,전용주,02-2600-6582,서울특별시 강서구청,2021-03-19
